1,2,3,4
1379.3655,1101.3787,1274.5062,1366.9227
268047.97,165653.44,260625.94,267733.2
-0.030942388,-0.07976699,-0.056979034,-0.17921217
-5.2922025,-5.2776113,-5.27865,-5.2816434
0.20937170589534299,0.051703791004110655,0.14043881160035726,0.08770162555926608
0.05369852294921862,0.023780774448939557,0.030684870256696306,0.03221911376953113
0.3862538696882458,0.14339614056282057,0.32082277005800086,0.28057303165805103
0.0,0.0,-0.0003155206733223004,0.0
0.00010576078479473949,0.0001543688010130495,0.0,0.000583308178844888
-0.0007691954913600085,-0.0004937500661226224,-0.001165729525046899,-0.0006395741147784406
0.000129621376582012,0.00014582404865493004,0.00024304008109155006,0.00017822939280032202
-0.001084716164682753,0.0,-0.0003641286895410545,-1.6202672072918034e-05
0.0018640678870918137,0.0018640678870918137,0.0018357851163148808,0.0018452127065740065
0.0,0.0,-0.00022626855779961375,0.0
0.0027803401780419623,0.001869539085235239,0.002684466378799266,0.0022050973825851194
0.0,0.0,0.0,0.0
0.0004660169717729534,1.3486247760097214e-05,6.0624199054615246e-05,0.00023032082371443607
-0.0008808373347501952,-0.0015960367023417632,-0.0017940160977782948,-0.002796108222224092
5.539997100830078,0.0,4.529998779296875,1.8600006103515625
-7.140003204345703,-9.330001831054688,-6.409999847412109,-5.779998779296875
3.4800033569335938,3.7599945068359375,7.55999755859375,4.279998779296875
-3.75,-2.9900054931640625,0.0,-5.7700042724609375
0.0,7.159996032714844,5.6100006103515625,6.910003662109375
-3.3699951171875,0.0,0.0,0.0
0.1600000038743019,0.05299999937415123,0.1589999943971634,0.33500001579523087
-0.7370000034570694,-0.5969999991357327,-0.6710000038146973,-0.6799999997019768
0.5650000274181366,0.44099998474121094,0.39499998092651367,0.4310000240802765
-0.5020000040531158,-0.5459999889135361,-0.5920000076293945,-0.536999985575676
0.0,0.13899993896484375,0.042999982833862305,0.1669999361038208
-0.23099994659423828,-0.14500010013580322,-0.2369999885559082,-0.14800000190734863
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.2577,0.0939,0.204,0.1344
-0.1077,-0.09390000000000001,-0.0921,-0.0989
32.0,32.0,32.0,32.0
3.0,3.0,3.0,3.0
1.0,0.0,0.0,1.0
0.00033315027053507085,0.000606694053340448,0.0006924736924628222,0.0010199824624026188
-0.0001542405880898684,0.0,0.0,-4.417340019247096e-05
8.249971337664919e-05,5.256228973327115e-05,0.00027763024325067054,0.00022702371307325997
-0.00012744291805510954,-9.662723276110396e-05,-0.00019639424490014434,-9.002035844796197e-05
0.0,0.0,0.0,0.0
-0.0014817609955193323,-0.001230530459335244,-0.001489068459848697,-0.0013484695399225144
0.009343125101910028,0.004122423362447624,0.008962849479866097,0.006468155374713829
0.0,0.0,0.0,0.0
0.0,1.532781434532282e-05,3.5530825756135975e-05,0.0
-0.07514822037721536,-0.010812625704398005,-0.05225410889387894,-0.04016402245421136
0.0,0.0,0.00022764612965063763,0.0
-0.37662974181744324,-0.14300515151517798,-0.31542374037772053,-0.27688648227199875




0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
